order_id,order_date,customer_id,product_id,quantity,sales,profit,region
2549,2024-12-01,282,6,4,3776.96,609.85,West
2550,2024-10-31,392,10,5,276.57,53.24,East
2551,2023-06-15,95,4,2,710.74,169.92,East
2552,2023-06-29,416,4,2,713.7,169.01,South
2553,2023-11-27,433,15,2,1838.86,173.33,North
2554,2023-07-31,500,17,1,363.26,65.76,West
2555,2024-03-30,365,18,5,5314.36,1356.68,South
2556,2024-05-27,344,18,4,3880.3,996.5,East
2557,2023-06-13,284,18,3,2593.32,619.41,West
2558,2023-01-08,163,11,1,377.6,86.87,West
2559,2024-06-16,264,10,4,260.83,70.34,East
2560,2024-03-03,259,2,1,56.12,15.4,South
2561,2023-05-04,36,8,5,777.75,166.08,East
2562,2023-01-25,445,2,5,243.81,63.9,West
2563,2023-10-27,449,2,1,54.05,14.17,North
2564,2024-01-08,459,16,1,838.26,238.09,West
2565,2024-03-14,208,13,4,225.15,23.14,East
2566,2024-08-16,91,12,3,2577.51,269.59,West
2567,2024-01-11,180,7,2,2742.63,424.46,North
2568,2024-05-09,246,18,2,1710.35,173.37,East
2569,2024-04-14,393,7,1,1566.72,294.77,South
2570,2023-09-24,251,1,2,1930.76,447.21,West
2571,2024-04-06,198,17,3,1126.94,231.03,North
2572,2023-02-06,121,16,5,4637.49,522.02,East
2573,2023-01-27,226,13,3,143.61,23.21,North
2574,2023-10-26,336,18,3,2642.71,627.6,North
2575,2024-10-11,490,9,5,3165.91,749.93,South
2576,2023-06-08,31,13,3,166.92,38.88,East
2577,2024-09-14,239,2,2,93.38,15.36,West
2578,2023-01-29,236,4,2,791.55,164.89,East
2579,2024-08-21,451,3,2,758.66,121.47,East
2580,2024-06-13,215,2,5,241.49,52.18,South
2581,2023-12-19,242,9,2,1396.31,292.07,North
2582,2023-11-18,403,16,5,4344.06,708.76,South
2583,2024-10-25,453,18,4,3377.05,660.39,North
2584,2024-05-10,329,8,2,326.28,27.12,South
2585,2023-12-17,263,10,1,52.63,6.6,East
2586,2023-10-12,93,12,2,1651.99,397.02,North
2587,2024-10-27,162,1,1,923.36,175.19,North
2588,2024-10-15,237,18,5,5203.25,1377.79,East
2589,2023-08-22,87,18,5,4983.57,797.29,West
2590,2024-02-13,453,8,1,151.81,43.94,North
2591,2023-03-10,495,12,5,3744.1,1091.65,North
2592,2023-03-23,402,11,5,1999.73,184.6,West
2593,2024-06-19,445,8,5,679.83,92.69,West
2594,2024-12-07,31,12,2,1802.01,484.12,East
2595,2024-12-07,337,9,2,1424.49,169.56,East
2596,2023-09-30,388,5,5,5899.87,590.57,East
2597,2023-03-07,106,7,2,3139.01,342.66,South
2598,2023-03-04,456,17,3,977.12,130.61,East
2599,2024-05-03,249,2,5,245.63,48.67,West
2600,2023-11-23,284,6,1,1157.79,111.23,West
2601,2023-04-30,280,18,4,3667.73,677.53,West
2602,2024-07-09,435,4,1,368.89,78.07,North
2603,2024-08-05,446,12,3,2066.64,360.72,East
2604,2024-03-29,79,15,1,1108.66,136.21,West
2605,2024-04-12,311,9,5,3824.52,517.78,West
2606,2024-09-07,194,18,4,3485.34,762.76,West
2607,2024-06-03,75,10,3,170.54,24.29,North
2608,2023-09-28,310,3,3,1461.09,196.93,North
2609,2024-11-25,34,2,3,151.51,22.41,North
2610,2023-04-25,64,5,4,5284.97,1522.35,South
2611,2023-01-07,275,7,4,5334.7,1570.31,East
2612,2024-05-22,187,18,4,3370.67,318.27,West
2613,2024-11-20,331,1,4,3817.85,1082.61,West
2614,2023-12-17,308,3,4,1832.58,363.75,West
2615,2023-07-18,148,18,2,2013.36,498.97,West
2616,2023-11-11,381,1,2,2022.8,304.24,East
2617,2024-04-28,73,2,5,220.01,32.12,East
2618,2023-08-04,106,5,5,5931.48,676.26,South
2619,2023-07-16,17,10,2,122.94,31.09,West
2620,2024-09-16,265,2,2,103.88,15.75,East
2621,2024-04-30,132,18,5,4866.5,1233.78,East
2622,2023-08-23,198,4,3,1212.58,222.92,North
2623,2024-01-15,343,15,3,2769.15,424.84,East
2624,2023-11-19,398,14,3,950.89,165.04,West
2625,2024-03-03,375,12,4,2751.92,789.24,East
2626,2024-02-23,101,5,1,1114.08,286.52,West
2627,2023-10-08,310,3,4,1521.06,357.38,North
2628,2024-11-08,436,6,2,2270.77,328.93,West
2629,2023-01-25,235,17,3,1011.88,257.02,North
2630,2024-07-25,357,5,3,3547.89,439.51,East
2631,2024-09-24,309,15,2,2056.22,551.91,East
2632,2023-03-18,491,5,1,1077.38,163.34,East
2633,2024-08-30,296,4,4,1426.45,418.88,North
2634,2024-11-06,175,10,1,55.33,16.11,North
2635,2023-09-13,342,8,4,549.25,117.25,South
2636,2023-03-02,327,9,4,2376.92,524.63,North
2637,2024-07-04,214,10,3,164.97,46.72,East
2638,2024-04-28,173,5,1,1041.22,255.06,West
2639,2024-02-28,69,3,3,1444.87,393.39,West
2640,2023-11-03,459,12,5,4090.44,832.83,West
2641,2023-09-09,415,12,4,3046.89,610.14,West
2642,2024-07-24,380,15,3,3109.06,448.05,West
2643,2023-05-24,300,1,1,1089.48,103.46,North
2644,2024-01-05,198,17,3,1189.55,211.84,North
2645,2023-07-08,210,13,2,98.72,12.84,East
2646,2023-12-08,144,4,3,986.32,289.7,East
2647,2023-09-19,348,7,3,4343.85,1238.82,East
2648,2023-05-03,405,12,2,1667.37,290.14,South
2649,2023-02-19,474,13,4,227.79,21.24,East
2650,2024-01-18,239,7,5,6059.62,1067.62,West
2651,2024-05-31,107,11,1,390.14,59.28,South
2652,2024-05-18,366,1,5,4740.55,727.32,West
2653,2023-03-19,437,2,1,50.56,14.88,South
2654,2024-06-28,256,1,1,912.17,176.02,West
2655,2024-08-10,491,5,1,1303.06,279.12,East
2656,2023-03-16,126,15,2,2211.29,386.55,East
2657,2024-04-21,379,3,3,1303.93,356.91,East
2658,2024-10-28,499,14,2,612.01,73.42,East
2659,2023-12-14,444,17,5,1753.59,441.63,East
2660,2023-01-22,119,13,4,202.21,29.25,West
2661,2024-02-04,468,6,5,4611.08,597.37,East
2662,2023-06-04,319,17,4,1323.59,170.79,North
2663,2024-06-29,181,16,3,2557.92,579.08,North
2664,2023-12-30,349,13,5,289.31,68.65,West
2665,2023-06-06,209,15,5,4679.62,527.03,West
2666,2023-07-05,449,2,3,131.92,26.03,North
2667,2023-05-11,233,1,1,1022.46,296.54,North
2668,2023-11-19,113,9,3,2258.06,507.6,North
2669,2023-11-07,473,12,2,1448.12,431.57,East
2670,2023-08-11,155,8,2,315.84,27.16,East
2671,2023-05-07,86,16,4,3781.83,614.64,North
2672,2023-08-02,372,14,4,1242.38,221.51,South
2673,2023-07-23,129,11,4,1291.63,211.45,South
2674,2023-04-06,143,6,1,1212.54,232.17,West
2675,2024-06-12,351,4,5,1604.15,395.35,South
2676,2024-05-15,351,16,1,922.4,146.52,South
2677,2024-03-01,461,5,3,3180.15,943.66,East
2678,2024-01-04,407,11,5,1751.7,336.19,South
2679,2023-01-17,275,11,4,1211.7,311.1,East
2680,2023-04-13,87,17,4,1362.51,392.49,West
2681,2024-03-20,288,11,1,397.48,88.81,West
2682,2024-12-19,463,4,2,634.0,140.49,East
2683,2024-04-27,297,5,4,4007.49,1170.71,North
2684,2023-02-16,336,16,3,2323.4,313.15,North
2685,2023-01-10,344,16,5,3856.57,440.68,East
2686,2023-02-09,478,11,4,1233.42,316.4,West
2687,2024-01-16,59,8,3,454.31,118.63,South
2688,2023-06-26,426,17,4,1289.39,250.26,West
2689,2024-11-15,257,16,2,1569.1,428.99,South
2690,2023-06-16,106,7,1,1217.46,152.06,South
2691,2024-10-02,369,17,4,1370.03,363.21,North
2692,2023-11-25,29,5,5,5030.33,431.01,North
2693,2024-04-26,38,3,1,382.12,103.88,West
2694,2023-02-17,25,10,4,231.06,57.25,South
2695,2023-06-23,243,15,5,4634.6,386.0,North
2696,2023-04-05,341,6,2,2089.44,197.64,North
2697,2024-04-20,28,6,4,4867.42,1306.18,North
2698,2024-03-26,378,5,5,5206.28,1107.48,East
2699,2023-11-15,364,6,1,1061.94,295.11,South
2700,2023-05-12,65,9,3,1909.97,379.7,North
2701,2024-11-15,301,4,5,1909.7,353.51,West
2702,2023-07-20,45,10,5,255.07,49.29,South
2703,2023-08-19,289,14,2,672.42,163.73,West
2704,2023-10-17,344,15,4,4563.23,470.7,East
2705,2023-09-14,454,7,2,2559.2,575.98,North
2706,2024-12-28,192,3,3,1501.4,340.88,South
2707,2024-06-13,22,3,5,2252.49,618.06,East
2708,2023-12-02,300,7,2,2749.97,620.02,North
2709,2023-02-05,486,17,5,1902.79,487.02,East
2710,2023-07-22,472,12,1,910.89,75.74,South
2711,2023-09-01,24,4,1,324.96,49.06,North
2712,2024-05-07,269,14,5,1600.5,249.13,North
2713,2024-02-20,128,14,5,1585.91,201.83,North
2714,2023-09-27,283,3,5,2232.79,236.5,East
2715,2024-11-02,487,6,3,3453.66,978.27,East
2716,2023-07-10,420,4,3,1003.68,258.49,South
2717,2024-07-16,59,17,4,1403.79,142.11,South
2718,2024-06-15,144,13,3,145.48,36.67,East
2719,2024-10-19,247,5,4,4020.19,802.15,North
2720,2023-08-21,434,12,1,909.87,238.95,North
2721,2024-07-17,337,5,1,1233.36,132.94,East
2722,2023-11-11,93,9,3,1984.51,400.33,North
2723,2024-05-31,367,12,1,728.48,189.7,East
2724,2023-07-19,445,3,5,1978.29,454.47,West
2725,2023-07-23,291,11,1,376.07,59.37,East
2726,2023-06-05,265,5,5,5917.98,1164.21,East
2727,2024-06-29,205,13,1,49.98,6.53,North
2728,2023-06-20,21,15,5,4952.02,505.26,South
2729,2024-10-12,317,11,2,732.18,158.15,East
2730,2024-07-07,313,15,2,2314.06,495.5,West
2731,2023-10-13,108,3,2,767.94,225.17,South
2732,2023-10-31,218,14,4,1245.82,242.67,North
2733,2024-05-02,15,13,4,206.17,22.67,West
2734,2023-01-01,279,3,3,1161.72,273.97,North
2735,2023-08-02,299,6,3,3595.29,772.58,East
2736,2023-03-02,463,9,1,719.48,79.77,East
2737,2023-06-14,220,5,4,5002.42,1288.31,West
2738,2024-02-05,121,11,2,762.8,169.45,East
2739,2024-08-28,235,4,4,1312.78,345.99,North
2740,2023-08-20,224,13,1,58.9,8.29,South
2741,2023-05-07,478,16,4,3675.13,767.75,West
2742,2023-07-30,144,2,2,97.66,22.26,East
2743,2023-01-12,361,2,3,154.72,30.1,East
2744,2023-04-16,343,2,5,267.43,56.6,East
2745,2024-11-07,468,11,2,692.68,180.72,East
2746,2024-09-16,22,17,5,1753.75,167.46,East
2747,2023-10-06,475,6,3,3619.52,322.19,South
2748,2023-04-26,78,9,3,2084.72,362.12,South
2749,2024-12-27,415,13,2,109.72,27.95,West
2750,2023-08-19,186,16,3,2606.07,259.27,West
2751,2024-09-05,113,1,5,5581.67,742.83,North
2752,2024-12-19,344,18,4,4223.28,729.65,East
2753,2023-10-14,322,12,1,879.49,212.08,South
2754,2024-10-17,10,10,3,171.74,29.59,South
2755,2024-01-01,261,9,3,1772.14,181.2,West
2756,2023-09-06,206,8,4,600.43,77.28,West
2757,2024-11-12,129,15,4,3833.98,1147.92,South
2758,2024-07-28,414,7,4,5796.66,1185.05,West
2759,2024-06-15,9,6,5,5911.72,1341.15,South
2760,2024-09-08,412,6,1,949.38,251.02,North
2761,2024-08-12,246,12,1,708.41,207.34,East
2762,2024-01-05,131,6,2,2187.34,516.32,South
2763,2024-03-07,67,15,5,5598.91,1332.67,West
2764,2023-12-22,240,11,1,367.37,64.97,South
2765,2024-08-10,20,13,4,229.67,20.26,South
2766,2024-10-05,194,1,4,4325.89,757.01,West
2767,2023-08-10,395,11,1,359.3,30.65,North
2768,2023-04-12,247,1,3,2852.68,486.87,North
2769,2024-04-12,182,2,1,54.59,7.41,East
2770,2023-12-27,48,7,3,4789.81,645.26,East
2771,2023-02-18,495,13,4,197.64,46.21,North
2772,2023-06-14,155,2,3,136.54,34.08,East
2773,2024-10-25,56,12,5,3801.79,639.81,East
2774,2023-06-26,223,16,3,2844.19,763.56,North
2775,2023-12-27,102,2,3,153.85,37.35,West
2776,2023-11-21,132,18,2,2039.95,208.66,East
2777,2024-10-16,183,15,1,999.68,216.73,South
2778,2024-01-27,430,4,2,658.2,176.6,South
2779,2023-12-26,162,12,4,3055.28,538.67,North
2780,2023-06-13,489,9,3,2275.79,343.66,West
2781,2023-07-14,75,1,1,1034.53,289.61,North
2782,2023-10-31,59,8,5,786.33,156.02,South
2783,2024-09-25,62,17,4,1500.99,185.67,East
2784,2024-12-29,484,14,1,330.59,90.23,East
2785,2023-09-27,248,3,4,1584.67,245.36,East
2786,2024-02-11,438,9,3,1800.85,296.7,South
2787,2024-09-20,423,1,3,3093.41,303.42,West
2788,2024-03-29,165,1,2,2210.17,296.38,West
2789,2024-11-14,129,8,2,334.28,28.68,South
2790,2024-12-12,318,13,2,118.4,15.86,South
2791,2024-03-26,251,12,2,1669.96,212.94,West
2792,2023-10-31,359,4,1,333.37,28.19,East
2793,2024-05-09,52,12,5,4392.4,751.96,East
2794,2024-08-04,266,5,5,5302.34,641.23,West
2795,2024-08-17,224,1,5,4909.47,1014.3,South
2796,2023-09-25,87,15,4,4351.7,1288.2,West
2797,2024-03-17,288,9,3,1937.19,538.56,West
2798,2023-11-24,469,3,2,891.73,86.45,West
2799,2023-11-26,76,5,2,2564.56,761.61,East
2800,2024-07-05,107,11,2,721.02,73.01,South
2801,2024-12-26,87,5,5,5773.24,860.02,West
2802,2023-08-22,453,2,5,263.77,62.74,North
2803,2023-08-18,352,3,5,2182.04,450.24,South
2804,2024-04-16,439,13,1,53.78,10.18,East
2805,2023-03-08,37,6,4,4830.51,568.53,West
2806,2024-04-04,466,5,5,5911.53,547.76,West
2807,2024-05-03,182,12,3,2655.8,298.87,East
2808,2023-03-08,344,17,3,1204.67,169.55,East
2809,2023-01-29,26,7,3,4476.44,841.47,West
2810,2024-02-10,443,9,2,1232.05,221.11,South
2811,2024-12-14,44,1,5,5306.68,810.42,North
2812,2024-06-04,474,6,5,6027.61,673.47,East
2813,2024-11-28,25,4,5,1843.19,497.3,South
2814,2023-02-24,250,14,5,1705.36,270.87,South
2815,2023-03-14,458,4,1,371.41,73.0,East
2816,2023-07-19,152,4,2,667.78,141.79,East
2817,2023-07-05,449,3,2,763.05,216.97,North
2818,2023-12-06,411,17,1,313.66,90.38,North
2819,2024-12-18,323,10,5,322.24,53.25,South
2820,2024-01-26,417,12,4,3384.35,373.88,South
2821,2023-07-07,230,13,3,138.03,21.83,North
2822,2023-09-16,305,11,4,1410.11,170.07,West
2823,2023-07-25,243,14,4,1185.87,352.01,North
2824,2023-12-14,143,11,1,347.7,35.01,West
2825,2023-01-21,86,5,3,3866.13,361.09,North
2826,2023-03-02,92,6,5,5625.05,568.17,East
2827,2024-06-25,329,15,1,884.19,134.32,South
2828,2023-01-29,106,11,3,1148.34,235.38,South
2829,2023-03-13,387,11,3,1195.39,145.2,West
2830,2024-05-25,456,9,5,3048.12,390.29,East
2831,2023-04-10,7,16,3,2864.44,804.26,West
2832,2024-01-19,200,8,5,748.07,206.55,East
2833,2024-06-03,91,12,2,1441.51,375.05,West
2834,2024-09-29,38,7,1,1220.99,242.09,West
2835,2023-11-16,2,4,1,404.42,41.94,North
2836,2024-08-27,482,2,2,99.79,27.75,West
2837,2023-07-17,181,16,4,3554.32,1064.22,North
2838,2024-04-10,218,8,3,493.38,98.95,North
2839,2024-04-03,149,14,4,1449.52,329.21,East
2840,2023-12-13,82,13,1,48.25,5.36,East
2841,2023-07-12,456,5,4,5041.57,449.46,East
2842,2024-05-06,240,15,1,1118.5,313.32,South
2843,2023-04-12,118,10,5,313.98,31.4,South
2844,2024-06-23,413,6,3,3265.32,765.67,North
2845,2024-02-08,58,16,5,4632.06,1026.02,North
2846,2023-11-25,330,8,3,393.77,97.65,West
2847,2024-10-03,248,12,3,2352.79,413.46,East
2848,2024-05-17,430,15,1,887.49,91.37,South
2849,2024-05-10,309,7,5,7251.9,1068.19,East
2850,2024-12-01,432,3,3,1397.49,273.99,West
2851,2023-07-12,162,1,1,1139.93,168.22,North
2852,2024-08-07,396,8,5,741.54,163.88,South
2853,2024-07-01,251,18,1,806.66,236.1,West
2854,2023-07-12,10,16,4,3306.02,655.61,South
2855,2024-06-04,143,17,4,1431.27,170.64,West
2856,2024-11-28,352,9,3,2126.27,596.09,South
2857,2024-04-13,103,2,1,56.01,15.48,East
2858,2023-03-16,445,16,3,2747.51,519.17,West
2859,2024-10-17,172,15,5,5302.08,476.93,East
2860,2023-07-30,406,1,4,4506.04,475.81,East
2861,2023-01-05,254,11,3,1179.88,265.6,West
2862,2023-07-01,368,4,3,1229.31,321.89,North
2863,2024-02-16,117,10,3,149.07,16.57,West
2864,2024-09-28,432,4,2,754.06,206.63,West
2865,2024-11-27,122,12,4,3269.1,882.73,North
2866,2023-07-29,493,12,3,2705.71,605.36,West
2867,2024-02-24,15,10,3,180.68,30.99,West
2868,2024-01-22,261,2,4,185.95,51.74,West
2869,2023-09-17,440,17,4,1462.2,318.52,East
2870,2023-02-12,32,15,4,4339.09,775.86,West
2871,2023-03-14,328,3,2,916.22,96.53,East
2872,2023-03-10,65,9,4,2439.7,370.89,North
2873,2024-11-28,26,18,3,2969.08,691.51,West
2874,2024-07-03,241,5,3,3275.28,878.47,South
2875,2023-04-22,177,13,3,167.69,27.98,North
2876,2023-03-30,70,1,2,2053.4,389.23,East
2877,2024-06-14,146,4,2,821.28,150.43,South
2878,2023-04-25,321,9,1,618.6,162.87,West
2879,2023-03-27,159,16,2,1855.6,477.65,West
2880,2024-03-22,96,18,2,1926.26,339.76,West
2881,2024-03-28,73,10,2,117.41,10.45,East
2882,2023-07-13,357,17,5,1913.25,458.19,East
2883,2024-08-05,170,7,1,1211.13,137.58,East
2884,2023-06-29,181,6,3,3070.22,381.15,North
2885,2024-02-05,381,13,1,50.23,14.48,East
2886,2023-03-07,334,16,5,3976.52,866.83,West
2887,2024-11-04,333,12,3,2555.27,218.65,West
2888,2023-03-13,88,1,4,4440.31,942.97,West
2889,2024-07-24,168,7,3,3810.43,763.48,North
2890,2023-02-28,264,5,3,3100.81,292.5,East
2891,2024-07-01,342,5,5,5012.03,1195.4,South
2892,2024-01-15,144,5,3,3028.12,842.83,East
2893,2023-01-07,315,9,2,1295.67,264.05,West
2894,2024-08-03,59,15,4,3662.45,473.9,South
2895,2024-07-31,154,12,1,811.56,68.46,North
2896,2024-08-08,152,2,4,206.75,29.39,East
2897,2024-02-01,257,13,5,256.35,62.7,South
2898,2024-09-19,131,4,4,1336.08,394.98,South
2899,2024-05-05,477,1,4,4528.11,514.8,North
2900,2024-01-04,374,2,5,228.59,32.71,West
2901,2024-02-02,152,17,2,812.13,222.54,East
2902,2023-01-22,55,9,3,1972.54,287.93,North
2903,2024-04-15,494,14,1,313.35,85.72,West
2904,2024-02-16,106,16,2,1541.19,335.72,South
2905,2024-02-20,484,15,2,2008.2,345.21,East
2906,2024-03-30,61,16,4,3898.43,709.41,East
2907,2023-11-30,409,6,3,3359.14,367.1,West
2908,2023-07-30,194,9,5,3109.64,736.27,West
2909,2023-07-19,487,7,5,7931.64,1907.14,East
2910,2024-01-08,298,3,5,2455.99,492.68,South
2911,2024-01-19,245,6,4,4452.73,565.38,East
2912,2024-04-26,46,3,2,782.99,174.99,North
2913,2024-09-30,341,5,3,3400.54,421.23,North
2914,2024-07-18,190,14,3,1072.23,241.38,East
2915,2024-03-18,112,9,5,3046.71,540.66,South
2916,2024-01-31,185,2,2,101.18,11.93,West
2917,2023-06-09,69,14,5,1672.8,345.46,West
2918,2023-06-04,213,16,2,1682.37,308.02,North
2919,2024-05-13,460,11,2,668.09,190.58,North
2920,2024-06-27,34,8,5,781.84,213.21,North
2921,2023-03-08,372,2,1,43.76,3.58,South
2922,2023-12-06,500,14,1,353.98,52.72,West
2923,2023-07-27,496,1,3,3243.72,943.11,North
2924,2023-03-09,204,2,3,143.07,40.06,North
2925,2024-04-02,144,8,5,727.37,170.78,East
2926,2023-11-07,123,6,3,2842.38,578.75,West
2927,2023-06-17,449,4,2,701.98,138.37,North
2928,2024-02-24,316,17,5,1603.43,323.11,West
2929,2024-12-17,18,5,4,5293.04,1226.88,North
2930,2023-04-27,278,2,2,103.91,11.67,South
2931,2023-04-10,408,12,4,3438.6,377.67,North
2932,2024-04-29,483,15,4,3967.37,466.17,West
2933,2024-08-23,194,4,1,379.04,98.53,West
2934,2024-08-21,261,3,4,1799.34,321.03,West
2935,2024-05-18,86,4,1,405.61,83.03,North
2936,2023-03-29,250,9,3,2233.93,212.57,South
2937,2024-10-01,472,5,2,2192.6,365.28,South
2938,2023-04-24,360,11,2,804.42,204.33,East
2939,2024-10-11,138,12,2,1520.18,359.54,South
2940,2023-12-30,494,14,1,331.03,84.69,West
2941,2024-09-28,363,9,1,745.52,128.16,North
2942,2024-01-09,249,2,2,109.23,13.35,West
2943,2024-06-16,468,6,3,3578.09,304.7,East
2944,2023-06-20,355,10,3,149.43,19.8,North
2945,2023-09-27,109,10,3,168.86,29.59,West
2946,2023-10-07,3,18,1,999.01,246.9,East
2947,2024-11-06,357,4,4,1266.28,254.88,East
2948,2024-10-01,113,18,2,1604.11,330.77,North
2949,2024-01-25,49,4,3,986.52,180.95,East
2950,2023-02-06,264,9,4,2832.04,394.96,East
2951,2023-12-10,188,11,4,1356.56,261.5,East
2952,2024-02-21,236,2,4,210.29,22.95,East
2953,2023-09-25,178,3,3,1342.13,251.71,West
2954,2023-03-27,264,4,3,1206.57,340.41,East
2955,2024-11-13,491,10,1,63.87,17.21,East
2956,2023-01-24,145,11,1,383.86,98.79,East
2957,2023-09-06,78,7,1,1235.32,200.3,South
2958,2024-08-08,244,15,2,2231.45,560.88,West
2959,2023-01-10,178,3,1,468.88,113.48,West
2960,2024-09-24,42,8,3,385.6,80.28,East
2961,2024-10-08,270,5,4,5147.01,1301.93,East
2962,2024-09-19,419,2,1,44.27,10.4,South
2963,2023-03-25,342,9,2,1220.7,290.55,South
2964,2023-01-04,48,4,1,352.82,81.44,East
2965,2023-02-21,401,6,2,2270.96,374.98,North
2966,2023-07-17,493,16,5,4285.75,528.89,West
2967,2024-09-11,249,11,4,1493.35,273.62,West
2968,2023-03-04,417,12,5,3939.86,755.15,South
2969,2023-06-30,62,6,1,1214.05,167.44,East
2970,2024-08-12,153,12,5,4546.66,1063.89,East
2971,2023-07-12,277,15,1,935.4,140.97,South
2972,2023-06-16,126,2,2,96.28,25.41,East
2973,2024-09-07,249,16,3,2524.28,557.69,West
2974,2024-03-12,399,10,2,106.11,16.54,West
2975,2024-06-27,74,4,2,618.08,170.54,West
2976,2023-10-16,261,7,3,4525.49,426.41,West
2977,2024-05-20,132,16,1,824.65,198.94,East
2978,2024-03-16,367,5,5,5115.83,1269.62,East
2979,2023-01-13,236,4,4,1635.0,373.42,East
2980,2024-08-25,74,13,3,168.15,47.28,West
2981,2024-11-25,93,10,5,323.08,66.3,North
2982,2024-04-06,347,6,3,3077.55,795.28,West
2983,2024-05-26,477,8,3,414.46,77.75,North
2984,2023-07-14,106,14,5,1483.01,174.29,South
2985,2024-02-24,78,13,3,154.49,28.05,South
2986,2024-04-19,323,15,4,4541.82,827.37,South
2987,2023-05-26,74,10,2,122.0,20.11,West
2988,2023-05-23,5,1,1,1094.15,179.35,South
2989,2024-02-14,185,11,2,678.06,119.04,West
2990,2023-06-04,14,6,2,2195.17,264.43,West
2991,2023-01-17,497,5,1,1126.59,127.28,North
2992,2023-07-22,162,7,3,3642.38,605.7,North
2993,2024-07-16,105,18,3,2619.54,319.03,West
2994,2024-05-26,335,3,5,2161.62,623.44,South
2995,2024-05-14,350,9,2,1520.94,141.67,East
2996,2023-03-10,313,4,1,406.26,95.6,West
2997,2023-10-24,422,1,5,4536.69,880.7,West
2998,2023-08-10,10,11,4,1376.53,114.05,South
2999,2024-10-08,107,12,3,2168.96,474.35,South
3000,2024-03-15,160,17,5,1833.59,388.36,West
3001,2023-10-16,45,16,5,4119.37,667.91,South
3002,2024-01-14,291,18,2,1899.63,349.86,East
3003,2024-04-02,251,10,1,55.0,7.38,West
3004,2024-12-05,338,10,3,158.31,43.03,North
3005,2024-10-11,121,18,3,3129.49,919.93,East
3006,2024-07-22,208,3,3,1262.17,321.4,East
3007,2023-05-11,497,2,2,112.47,28.34,North
3008,2023-08-23,363,10,5,302.58,64.77,North
3009,2024-05-15,310,10,2,116.31,32.09,North
3010,2024-06-07,326,9,3,2230.62,366.96,South
3011,2024-09-30,374,7,2,2669.32,524.34,West
3012,2024-09-09,175,17,4,1584.17,456.83,North
3013,2023-03-10,323,10,3,168.89,42.4,South
3014,2024-12-29,391,1,3,2723.4,725.81,North
3015,2024-04-30,122,13,1,48.25,10.58,North
3016,2023-12-31,16,11,3,1155.84,215.17,South
3017,2023-10-07,450,2,2,112.22,20.94,North
3018,2024-09-11,435,14,3,1070.38,132.74,North
3019,2024-09-03,413,4,2,741.02,107.47,North
3020,2023-07-19,134,1,1,1017.68,194.28,West
3021,2024-01-21,324,6,2,2091.34,543.93,West
3022,2023-11-02,52,3,1,410.68,45.87,East
3023,2023-01-30,47,11,1,367.83,91.12,South
3024,2024-01-13,482,14,1,318.36,89.19,West
3025,2024-04-02,376,11,2,730.48,147.67,South
3026,2024-03-30,101,6,5,5740.75,595.34,West
3027,2024-04-11,148,9,3,1883.0,443.23,West
3028,2023-10-19,483,1,4,3654.1,395.66,West
3029,2023-05-07,72,7,1,1226.48,186.23,North
3030,2024-01-13,401,2,4,178.21,46.87,North
3031,2024-07-17,7,16,4,2984.17,523.83,West
3032,2024-02-10,98,9,3,1826.69,392.52,West
3033,2024-10-21,203,11,1,330.69,67.6,West
3034,2023-02-10,94,18,5,5172.56,477.37,South
3035,2024-05-23,160,11,2,617.25,58.6,West
3036,2023-04-15,254,14,2,647.35,185.68,West
3037,2023-04-05,474,5,2,2494.61,733.19,East
3038,2023-03-25,13,1,3,2956.97,725.01,South
3039,2024-02-15,93,8,4,593.62,116.01,North
3040,2024-12-12,55,6,4,3855.19,1006.31,North
3041,2024-04-04,334,14,2,580.52,143.86,West
3042,2023-08-21,407,1,3,2806.74,622.67,South
3043,2023-01-25,242,14,5,1402.33,372.23,North
3044,2024-05-05,296,16,2,1500.44,192.33,North
3045,2023-06-06,402,17,2,803.05,88.57,West
3046,2023-11-27,460,10,3,165.85,36.41,North
3047,2023-01-20,88,6,4,4289.3,616.46,West
3048,2024-11-16,487,16,1,916.01,156.9,East
3049,2023-02-11,492,7,1,1285.83,113.05,East
3050,2024-08-19,305,7,2,2805.78,440.13,West
3051,2024-08-18,307,10,1,63.35,12.16,North
3052,2024-02-11,454,18,2,1711.79,338.88,North
3053,2023-10-16,252,11,5,1644.76,267.02,West
3054,2023-06-13,336,11,4,1545.14,379.98,North
3055,2023-12-09,20,10,3,156.47,43.43,South
3056,2023-05-03,52,13,4,217.01,38.92,East
3057,2024-09-09,79,14,4,1458.24,332.2,West
3058,2023-07-29,198,15,4,3738.98,333.39,North
3059,2023-07-30,226,9,1,613.14,125.97,North
3060,2024-12-07,325,4,3,1132.84,311.6,South
3061,2024-01-05,480,11,3,1046.73,232.92,East
3062,2024-08-03,146,8,2,325.7,86.5,South
3063,2024-06-07,360,12,2,1384.27,114.51,East
3064,2023-12-08,134,8,2,268.45,77.39,West
3065,2023-12-02,423,3,4,1741.9,289.1,West
3066,2024-05-18,392,8,2,291.37,61.56,East
3067,2023-03-21,342,1,2,2089.0,573.58,South
3068,2024-09-26,393,2,1,43.25,3.57,South
3069,2023-01-01,74,13,3,147.29,24.14,West
3070,2023-06-13,74,7,5,6222.42,1001.63,West
3071,2024-03-09,146,6,2,2286.15,370.4,South
